video_id,published_at,channel,topic,company_id,company,title,views,likes,comments,watch_time_minutes,country,sentiment_score,trend_score,funding_estimate_musd,hiring_activity_index,hashtags,popularity_growth_pct,volatility_metric,ai_summary,risk_indicator,innovation_score,adoption_score,source_reference
YT-800060,2025-01-21T19:00:00,Cloud Native Bytes,AI Agents,CMP-028,LangChain,AI Agents market update: what LangChain says about 2026 demand,60697,3987,419,151055,United Kingdom,0.218,68.19,16.17,39.21,#aiagents|#AI|#UK,-2.1,7.23,"Analysts note that ai agents usage patterns on Jan 21, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,90.32,70.27,https://youtube.example.com/watch?v=800060
YT-800061,2025-01-21T09:00:00,Two Minute Papers,AI Agents,CMP-014,Replit,AI Agents market update: what Replit says about 2026 demand,155394,8075,955,177405,United Kingdom,0.305,68.19,28.4,43.45,#aiagents|#AI|#UK,-2.1,7.23,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,90.32,70.27,https://youtube.example.com/watch?v=800061
YT-800062,2025-01-21T16:00:00,Machine Learning Street Talk,AI Agents,CMP-014,Replit,AI Agents market update: what Replit says about 2026 demand,127426,11147,1402,210621,Japan,0.125,61.27,22.56,36.75,#aiagents|#AI|#JP,0.19,6.11,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,93.43,71.64,https://youtube.example.com/watch?v=800062
YT-800063,2025-01-21T22:00:00,Cloud Native Bytes,AI Agents,CMP-009,Scale AI,AI Agents market update: what Scale AI says about 2026 demand,23499,860,153,52967,Japan,0.153,61.27,17.48,20.77,#aiagents|#AI|#JP,0.19,6.11,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,93.43,71.64,https://youtube.example.com/watch?v=800063
YT-800064,2025-01-22T14:00:00,Machine Learning Street Talk,AI Agents,CMP-028,LangChain,AI Agents market update: what LangChain says about 2026 demand,101785,6453,549,122161,Canada,0.165,62.12,11.51,31.59,#aiagents|#AI|#CA,3.22,7.34,"LangChain teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,86.93,68.21,https://youtube.example.com/watch?v=800064
YT-800065,2025-01-22T17:00:00,Fireship,AI Agents,CMP-013,Cursor,AI Agents market update: what Cursor says about 2026 demand,19888,440,50,46607,Canada,0.111,62.12,13.55,39.84,#aiagents|#AI|#CA,3.22,7.34,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,86.93,68.21,https://youtube.example.com/watch?v=800065
YT-800066,2025-01-23T05:00:00,Two Minute Papers,AI Agents,CMP-009,Scale AI,AI Agents market update: what Scale AI says about 2026 demand,172553,7353,1246,151882,United Arab Emirates,0.082,60.34,25.9,40.08,#aiagents|#AI|#AE,-3.62,8.17,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,98.37,68.14,https://youtube.example.com/watch?v=800066
YT-800067,2025-01-23T23:00:00,The AI Breakdown,AI Agents,CMP-014,Replit,AI Agents market update: what Replit says about 2026 demand,49803,2305,372,109719,United Arab Emirates,0.185,60.34,24.55,41.28,#aiagents|#AI|#AE,-3.62,8.17,"Analysts note that ai agents usage patterns on Jan 23, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,98.37,68.14,https://youtube.example.com/watch?v=800067
YT-800068,2025-01-23T05:00:00,Machine Learning Street Talk,AI Agents,CMP-014,Replit,AI Agents market update: what Replit says about 2026 demand,27404,788,170,38336,United Arab Emirates,0.062,60.34,16.74,31.63,#aiagents|#AI|#AE,-3.62,8.17,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,98.37,68.14,https://youtube.example.com/watch?v=800068
YT-800069,2025-01-23T11:00:00,Machine Learning Street Talk,AI Agents,CMP-014,Replit,AI Agents market update: what Replit says about 2026 demand,15400,637,138,20605,United Arab Emirates,-0.086,60.34,25.3,37.13,#aiagents|#AI|#AE,-3.62,8.17,"Replit teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,98.37,68.14,https://youtube.example.com/watch?v=800069
YT-800070,2025-01-23T03:00:00,Cloud Native Bytes,AI Agents,CMP-001,OpenAI,AI Agents market update: what OpenAI says about 2026 demand,82432,4464,569,177326,China,0.359,61.84,18.84,32.14,#aiagents|#AI|#CN,1.41,7.63,"OpenAI teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,94.26,68.17,https://youtube.example.com/watch?v=800070
YT-800071,2025-01-23T17:00:00,Cloud Native Bytes,AI Agents,CMP-031,AgentForge,AI Agents market update: what AgentForge says about 2026 demand,93610,3064,416,105413,China,0.842,61.84,30.79,26.7,#aiagents|#AI|#CN,1.41,7.63,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,94.26,68.17,https://youtube.example.com/watch?v=800071
YT-800072,2025-01-24T22:00:00,The AI Breakdown,AI Agents,CMP-001,OpenAI,AI Agents market update: what OpenAI says about 2026 demand,21947,506,59,40950,Japan,0.461,62.41,30.12,42.3,#aiagents|#AI|#JP,5.84,11.95,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,96.37,66.69,https://youtube.example.com/watch?v=800072
YT-800073,2025-01-24T15:00:00,MLOps Weekly,AI Agents,CMP-031,AgentForge,AI Agents market update: what AgentForge says about 2026 demand,47136,1936,343,96757,Japan,0.367,62.41,29.22,34.81,#aiagents|#AI|#JP,5.84,11.95,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,96.37,66.69,https://youtube.example.com/watch?v=800073
YT-800074,2025-01-24T01:00:00,Machine Learning Street Talk,AI Agents,CMP-009,Scale AI,AI Agents market update: what Scale AI says about 2026 demand,10671,614,94,19835,Japan,0.282,62.41,40.83,36.84,#aiagents|#AI|#JP,5.84,11.95,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,96.37,66.69,https://youtube.example.com/watch?v=800074
YT-800075,2025-01-24T21:00:00,Machine Learning Street Talk,AI Agents,CMP-002,Anthropic,AI Agents market update: what Anthropic says about 2026 demand,28181,1050,184,64940,Japan,0.4,62.41,31.19,29.18,#aiagents|#AI|#JP,5.84,11.95,"Analysts note that ai agents usage patterns on Jan 24, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,96.37,66.69,https://youtube.example.com/watch?v=800075
YT-800076,2025-01-26T17:00:00,Fireship,AI Agents,CMP-031,AgentForge,AI Agents market update: what AgentForge says about 2026 demand,59254,2296,217,99471,Japan,0.569,60.68,18.1,40.69,#aiagents|#AI|#JP,1.81,10.73,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,93.77,69.99,https://youtube.example.com/watch?v=800076
YT-800077,2025-01-26T19:00:00,The AI Breakdown,AI Agents,CMP-015,Windsurf,AI Agents market update: what Windsurf says about 2026 demand,39060,964,194,98807,Japan,0.585,60.68,40.44,29.74,#aiagents|#AI|#JP,1.81,10.73,"Analysts note that ai agents usage patterns on Jan 26, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,93.77,69.99,https://youtube.example.com/watch?v=800077
YT-800078,2025-01-27T00:00:00,Cloud Native Bytes,AI Agents,CMP-013,Cursor,AI Agents market update: what Cursor says about 2026 demand,31719,2294,491,37913,United Arab Emirates,0.185,60.22,21.37,32.71,#aiagents|#AI|#AE,7.2,10.84,"Cursor teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,95.04,67.35,https://youtube.example.com/watch?v=800078
YT-800079,2025-01-27T10:00:00,The AI Breakdown,AI Agents,CMP-013,Cursor,AI Agents market update: what Cursor says about 2026 demand,42198,3667,425,108697,United Arab Emirates,0.022,60.22,29.56,31.46,#aiagents|#AI|#AE,7.2,10.84,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,95.04,67.35,https://youtube.example.com/watch?v=800079
YT-800080,2025-01-28T13:00:00,Fireship,AI Agents,CMP-031,AgentForge,AI Agents market update: what AgentForge says about 2026 demand,14593,1130,168,31331,United Kingdom,0.336,66.12,7.75,29.67,#aiagents|#AI|#UK,3.57,7.83,"Analysts note that ai agents usage patterns on Jan 28, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,91.59,67.71,https://youtube.example.com/watch?v=800080
YT-800081,2025-01-28T02:00:00,Fireship,AI Agents,CMP-015,Windsurf,AI Agents market update: what Windsurf says about 2026 demand,92620,6003,1025,213812,United Kingdom,0.561,66.12,36.74,32.77,#aiagents|#AI|#UK,3.57,7.83,"Windsurf teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,91.59,67.71,https://youtube.example.com/watch?v=800081
YT-800082,2025-01-29T06:00:00,Two Minute Papers,AI Agents,CMP-031,AgentForge,AI Agents market update: what AgentForge says about 2026 demand,34626,982,125,85563,China,0.621,56.73,20.6,37.59,#aiagents|#AI|#CN,-2.49,8.34,"Analysts note that ai agents usage patterns on Jan 29, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,95.21,64.82,https://youtube.example.com/watch?v=800082
YT-800083,2025-01-29T02:00:00,Machine Learning Street Talk,AI Agents,CMP-014,Replit,AI Agents market update: what Replit says about 2026 demand,45011,1634,318,95446,China,0.366,56.73,33.24,40.59,#aiagents|#AI|#CN,-2.49,8.34,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,95.21,64.82,https://youtube.example.com/watch?v=800083
YT-800084,2025-01-30T00:00:00,MLOps Weekly,AI Agents,CMP-028,LangChain,AI Agents market update: what LangChain says about 2026 demand,31063,2027,208,26360,Singapore,0.193,60.33,43.1,38.5,#aiagents|#AI|#SG,-5.72,11.31,"Analysts note that ai agents usage patterns on Jan 30, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,89.43,71.89,https://youtube.example.com/watch?v=800084
YT-800085,2025-01-30T21:00:00,Cloud Native Bytes,AI Agents,CMP-001,OpenAI,AI Agents market update: what OpenAI says about 2026 demand,116979,6818,714,104591,Singapore,0.39,60.33,23.18,42.2,#aiagents|#AI|#SG,-5.72,11.31,"Analysts note that ai agents usage patterns on Jan 30, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,89.43,71.89,https://youtube.example.com/watch?v=800085
YT-800086,2025-01-31T11:00:00,MLOps Weekly,AI Agents,CMP-028,LangChain,AI Agents market update: what LangChain says about 2026 demand,124010,4393,824,101539,Singapore,0.246,60.81,17.23,37.8,#aiagents|#AI|#SG,0.79,6.46,"LangChain teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,91.24,68.23,https://youtube.example.com/watch?v=800086
YT-800087,2025-01-31T20:00:00,Cloud Native Bytes,AI Agents,CMP-009,Scale AI,AI Agents market update: what Scale AI says about 2026 demand,28560,852,139,56504,Singapore,0.334,60.81,21.89,37.15,#aiagents|#AI|#SG,0.79,6.46,"Scale AI teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,91.24,68.23,https://youtube.example.com/watch?v=800087
