kaggle_activity_id,activity_date,competition_name,topic,company_id,company,country,kernels_created,notebook_votes,dataset_downloads,medal_rate,trend_score,sentiment_score,popularity_growth_pct,volatility_metric,innovation_score,adoption_score,risk_indicator,ai_summary,source_reference
KGL-990075,2025-02-12T00:00:00,Startup Growth Forecasting,Inference Optimization,CMP-019,CoreWeave,Singapore,24,281,896,0.241,21.32,0.154,-0.47,7.11,83.9,57.62,low,"CoreWeave teams are discussing how inference optimization is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990075
KGL-990076,2025-09-13T00:00:00,Agent Reasoning Benchmark,Open Source AI,CMP-018,Mistral AI,Singapore,34,482,1408,0.257,44.98,0.398,3.04,10.43,89.2,69.83,low,"Analysts note that open source ai usage patterns on Sep 13, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990076
KGL-990077,2026-02-12T00:00:00,GPU Cost Forecasting,Data Engineering,CMP-025,MongoDB,United States,31,389,1281,0.17,46.64,0.046,-1.7,8.34,71.82,82.62,low,"Developers are comparing tooling choices around data engineering as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990077
KGL-990078,2026-04-14T00:00:00,Cyber Incident Detection,Generative AI,CMP-017,Stability AI,France,61,865,2321,0.224,69.58,0.328,6.34,10.63,85.7,75.97,low,"Analysts note that generative ai usage patterns on Apr 14, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990078
KGL-990079,2025-07-29T00:00:00,Open Model Eval,AI Agents,CMP-031,AgentForge,France,40,522,1406,0.184,54.7,0.307,7.39,8.86,86.71,74.24,low,"Analysts note that ai agents usage patterns on Jul 29, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990079
KGL-990080,2025-07-16T00:00:00,Open Model Eval,AI Agents,CMP-002,Anthropic,Canada,36,429,1319,0.186,55.88,0.16,-3.95,9.58,92.99,74.96,low,"Anthropic teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990080
KGL-990081,2025-01-05T00:00:00,Cyber Incident Detection,LLM,CMP-001,OpenAI,United Arab Emirates,40,556,1479,0.169,55.7,-0.059,-0.38,6.22,93.04,74.01,low,"Analysts note that llm usage patterns on Jan 05, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990081
KGL-990082,2026-01-11T00:00:00,Open Model Eval,Inference Optimization,CMP-039,InferOptics,India,43,609,1710,0.222,44.92,0.222,0.8,6.55,87.84,57.1,low,"Analysts note that inference optimization usage patterns on Jan 11, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990082
KGL-990083,2025-03-21T00:00:00,Agent Reasoning Benchmark,Data Engineering,CMP-026,Confluent,United Arab Emirates,39,556,1523,0.16,37.27,0.071,-6.81,9.76,76.63,81.75,low,"Developers are comparing tooling choices around data engineering as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990083
KGL-990084,2026-02-04T00:00:00,Startup Growth Forecasting,Open Source AI,CMP-007,Hugging Face,Germany,27,443,1089,0.189,47.98,0.081,2.47,9.21,88.49,64.4,low,"Developers are comparing tooling choices around open source ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990084
KGL-990085,2025-01-11T00:00:00,Startup Growth Forecasting,Open Source AI,CMP-018,Mistral AI,France,46,627,1647,0.17,36.8,0.677,-5.18,8.74,84.67,57.79,low,"Analysts note that open source ai usage patterns on Jan 11, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990085
KGL-990086,2026-01-14T00:00:00,Startup Growth Forecasting,Data Engineering,CMP-010,Databricks,France,57,811,2017,0.21,44.76,0.081,-7.48,11.89,76.34,82.97,low,"Developers are comparing tooling choices around data engineering as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990086
KGL-990087,2025-06-26T00:00:00,Agent Reasoning Benchmark,Data Engineering,CMP-026,Confluent,India,30,449,1214,0.147,39.36,0.053,-11.46,15.37,75.79,75.75,low,"Confluent teams are discussing how data engineering is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990087
KGL-990088,2025-04-19T00:00:00,Open Model Eval,LLM,CMP-018,Mistral AI,United Kingdom,60,753,2188,0.223,61.68,-0.002,-5.49,7.37,91.63,74.66,low,"Developers are comparing tooling choices around llm as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990088
KGL-990089,2026-04-25T00:00:00,Cyber Incident Detection,Open Source AI,CMP-018,Mistral AI,United States,48,614,1802,0.116,49.73,0.084,-4.15,10.61,86.52,73.1,low,"Analysts note that open source ai usage patterns on Apr 25, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990089
KGL-990090,2025-04-16T00:00:00,Open Model Eval,MLOps,CMP-010,Databricks,Singapore,39,580,1462,0.164,37.16,-0.127,-3.05,7.24,74.53,67.47,low,"Databricks teams are discussing how mlops is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990090
KGL-990091,2026-04-04T00:00:00,GPU Cost Forecasting,AI Agents,CMP-013,Cursor,China,60,857,2213,0.203,69.67,0.264,-3.98,13.23,93.35,77.66,low,"Analysts note that ai agents usage patterns on Apr 04, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990091
KGL-990092,2025-12-17T00:00:00,Startup Growth Forecasting,Open Source AI,CMP-007,Hugging Face,India,51,665,2010,0.187,49.77,0.257,1.16,8.05,86.64,64.89,low,"Developers are comparing tooling choices around open source ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990092
KGL-990093,2025-08-10T00:00:00,GPU Cost Forecasting,MLOps,CMP-007,Hugging Face,Japan,24,358,882,0.163,35.83,0.121,-2.38,8.17,79.84,69.61,low,"Analysts note that mlops usage patterns on Aug 10, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990093
KGL-990094,2025-07-24T00:00:00,Agent Reasoning Benchmark,Generative AI,CMP-001,OpenAI,Japan,52,739,2092,0.199,58.6,0.125,-7.35,12.33,90.67,73.39,low,"Analysts note that generative ai usage patterns on Jul 24, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990094
KGL-990095,2026-03-19T00:00:00,Cyber Incident Detection,Data Engineering,CMP-010,Databricks,Japan,47,679,1765,0.191,45.08,-0.026,-0.98,6.69,76.61,80.91,low,"Developers are comparing tooling choices around data engineering as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990095
KGL-990096,2026-03-10T00:00:00,Open Model Eval,AI Agents,CMP-015,Windsurf,Singapore,63,866,2448,0.17,73.55,0.359,-2.77,7.61,93.96,76.82,low,"Windsurf teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990096
KGL-990097,2025-07-05T00:00:00,Cyber Incident Detection,Open Source AI,CMP-005,Meta AI,Germany,21,281,819,0.136,39.63,0.176,2.78,8.47,86.15,68.56,low,"Meta AI teams are discussing how open source ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990097
KGL-990098,2025-02-11T00:00:00,Startup Growth Forecasting,Data Engineering,CMP-025,MongoDB,United Arab Emirates,36,501,1203,0.178,40.98,0.179,8.94,11.72,73.75,79.12,low,"Analysts note that data engineering usage patterns on Feb 11, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990098
KGL-990099,2025-08-21T00:00:00,Startup Growth Forecasting,Data Engineering,CMP-011,Snowflake,United Arab Emirates,46,642,1815,0.202,47.63,0.414,3.69,11.15,75.49,77.88,low,"Analysts note that data engineering usage patterns on Aug 21, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990099
KGL-990100,2026-03-24T00:00:00,Agent Reasoning Benchmark,Open Source AI,CMP-007,Hugging Face,China,39,553,1482,0.243,49.15,0.348,-2.1,10.45,91.74,70.12,low,"Analysts note that open source ai usage patterns on Mar 24, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990100
KGL-990101,2025-04-24T00:00:00,Startup Growth Forecasting,Open Source AI,CMP-005,Meta AI,Canada,34,457,1254,0.226,43.16,0.256,-6.18,8.56,86.76,64.87,low,"Developers are comparing tooling choices around open source ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990101
KGL-990102,2025-08-25T00:00:00,GPU Cost Forecasting,Open Source AI,CMP-018,Mistral AI,United Arab Emirates,40,620,1573,0.239,44.07,-0.065,5.67,11.39,86.64,65.13,low,"Analysts note that open source ai usage patterns on Aug 25, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990102
KGL-990103,2025-06-14T00:00:00,Agent Reasoning Benchmark,Inference Optimization,CMP-019,CoreWeave,Japan,10,130,358,0.193,22.92,0.134,-19.21,10.5,86.86,54.69,low,"Analysts note that inference optimization usage patterns on Jun 14, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990103
