job_id,posted_at,company,role,location,salary_usd,experience_years,skills,job_description,company_id,country,region,tech_category,hiring_index,funding_signal,sentiment_score,trend_score,popularity_growth_pct,volatility_metric,innovation_score,adoption_score,risk_indicator,source_platform
JOB-100055,2025-02-09T19:00:00,OpenAI,Generative AI Product Engineer,San Francisco,,4,"Diffusion, Inference, Serving, Prompt Engineering, PyTorch","OpenAI is hiring a Generative AI Product Engineer in San Francisco to scale generative ai initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting open-source contributors. Candidates should be comfortable with Diffusion, Inference, Serving and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Generative AI,70.67,1.13,0.285,55.33,1.39,8.08,89.39,73.75,low,LinkedIn
JOB-100056,2025-02-09T19:00:00,OpenAI,Generative AI Product Engineer,Seattle,198617.0,9,"Prompt Engineering, PyTorch, Inference, Serving, Diffusion","OpenAI is hiring a Generative AI Product Engineer in Seattle to scale generative ai initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting regional go-to-market launches. Candidates should be comfortable with Prompt Engineering, PyTorch, Inference and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Generative AI,70.67,1.13,0.285,55.33,1.39,8.08,89.39,73.75,low,LinkedIn
JOB-100057,2025-02-10T12:00:00,OpenAI,Generative AI Product Engineer,San Francisco,184117.0,5,"Serving, Diffusion, Prompt Engineering, Inference, PyTorch","OpenAI is hiring a Generative AI Product Engineer in San Francisco to scale generative ai initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting production customers. Candidates should be comfortable with Serving, Diffusion, Prompt Engineering and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Generative AI,70.36,1.13,0.185,56.37,1.93,7.6,87.33,74.14,low,LinkedIn
JOB-100058,2025-02-11T13:00:00,OpenAI,Enterprise AI Consultant,Seattle,152774.0,6,"Security, Governance, Snowflake, Azure, Databricks","OpenAI is hiring a Enterprise AI Consultant in Seattle to scale enterprise ai initiatives across enterprise and developer workflows. The team is focused on global availability while supporting production customers. Candidates should be comfortable with Security, Governance, Snowflake and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Enterprise AI,74.7,1.13,0.235,58.2,3.71,10.05,90.1,72.31,low,LinkedIn
JOB-100059,2025-02-11T13:00:00,OpenAI,Applied Scientist,Seattle,156882.0,5,"Inference, PyTorch, Prompt Engineering, Serving, Diffusion","OpenAI is hiring a Applied Scientist in Seattle to scale generative ai initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting regional go-to-market launches. Candidates should be comfortable with Inference, PyTorch, Prompt Engineering and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Generative AI,74.7,1.13,0.235,58.2,3.71,10.05,90.1,72.31,low,LinkedIn
JOB-100060,2025-02-12T18:00:00,OpenAI,Multimodal Engineer,Austin,170479.0,5,"Inference, PyTorch, Serving, Prompt Engineering, Diffusion","OpenAI is hiring a Multimodal Engineer in Austin to scale generative ai initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting open-source contributors. Candidates should be comfortable with Inference, PyTorch, Serving and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Generative AI,67.2,1.13,0.189,59.57,2.25,9.24,90.21,74.44,low,LinkedIn
JOB-100061,2025-02-13T08:00:00,OpenAI,LLM Engineer,San Francisco,167995.0,6,"Transformers, PyTorch, Evaluation, Fine-tuning, Tokenization","OpenAI is hiring a LLM Engineer in San Francisco to scale llm initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting regional go-to-market launches. Candidates should be comfortable with Transformers, PyTorch, Evaluation and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,LLM,77.0,1.13,0.229,58.53,-1.92,9.03,90.17,71.4,low,LinkedIn
JOB-100062,2025-02-14T20:00:00,OpenAI,LLM Engineer,Seattle,146228.0,2,"Tokenization, Evaluation, Fine-tuning, Transformers, PyTorch","OpenAI is hiring a LLM Engineer in Seattle to scale llm initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting open-source contributors. Candidates should be comfortable with Tokenization, Evaluation, Fine-tuning and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,LLM,78.28,1.13,0.259,55.75,-4.86,8.27,88.53,71.57,low,LinkedIn
JOB-100063,2025-02-14T19:00:00,OpenAI,Multimodal Engineer,San Francisco,170880.0,4,"Inference, Diffusion, PyTorch, Serving, Prompt Engineering","OpenAI is hiring a Multimodal Engineer in San Francisco to scale generative ai initiatives across enterprise and developer workflows. The team is focused on global availability while supporting regional go-to-market launches. Candidates should be comfortable with Inference, Diffusion, PyTorch and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Generative AI,78.28,1.13,0.259,55.75,-4.86,8.27,88.53,71.57,low,LinkedIn
JOB-100064,2025-02-15T11:00:00,OpenAI,Applied Scientist,New York,,5,"Inference, PyTorch, Serving, Prompt Engineering, Diffusion","OpenAI is hiring a Applied Scientist in New York to scale generative ai initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting regional go-to-market launches. Candidates should be comfortable with Inference, PyTorch, Serving and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Generative AI,74.35,1.13,0.301,54.73,-1.5,9.47,89.51,74.05,low,LinkedIn
JOB-100065,2025-02-16T15:00:00,OpenAI,Applied Scientist,Austin,154559.0,6,"PyTorch, Prompt Engineering, Inference, Diffusion, Serving","OpenAI is hiring a Applied Scientist in Austin to scale generative ai initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting open-source contributors. Candidates should be comfortable with PyTorch, Prompt Engineering, Inference and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Generative AI,84.84,1.13,0.285,55.67,1.76,8.5,87.27,72.34,low,LinkedIn
JOB-100066,2025-02-17T12:00:00,OpenAI,Generative AI Product Engineer,New York,158146.0,3,"Inference, PyTorch, Serving, Prompt Engineering, Diffusion","OpenAI is hiring a Generative AI Product Engineer in New York to scale generative ai initiatives across enterprise and developer workflows. The team is focused on global availability while supporting production customers. Candidates should be comfortable with Inference, PyTorch, Serving and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Generative AI,73.47,1.13,0.26,56.28,1.21,7.34,87.27,71.52,low,LinkedIn
JOB-100067,2025-02-18T15:00:00,OpenAI,Enterprise AI Consultant,Seattle,170764.0,5,"Security, Snowflake, Databricks, Azure, Governance","OpenAI is hiring a Enterprise AI Consultant in Seattle to scale enterprise ai initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting production customers. Candidates should be comfortable with Security, Snowflake, Databricks and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Enterprise AI,79.39,1.13,0.143,57.92,2.81,8.11,90.77,73.67,low,LinkedIn
JOB-100068,2025-02-19T08:00:00,OpenAI,Model Evaluation Engineer,Austin,145003.0,5,"PyTorch, Fine-tuning, Evaluation, Tokenization, Transformers","OpenAI is hiring a Model Evaluation Engineer in Austin to scale llm initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting regional go-to-market launches. Candidates should be comfortable with PyTorch, Fine-tuning, Evaluation and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,LLM,80.57,1.13,0.136,58.84,1.81,7.95,87.22,71.79,low,LinkedIn
JOB-100069,2025-02-20T10:00:00,OpenAI,Applied Scientist,San Francisco,173951.0,4,"Inference, Serving, PyTorch, Prompt Engineering, Diffusion","OpenAI is hiring a Applied Scientist in San Francisco to scale generative ai initiatives across enterprise and developer workflows. The team is focused on global availability while supporting production customers. Candidates should be comfortable with Inference, Serving, PyTorch and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Generative AI,68.62,1.13,0.338,56.19,-4.54,8.23,88.35,71.52,low,LinkedIn
JOB-100070,2025-02-21T09:00:00,OpenAI,Applied Scientist,Seattle,158552.0,4,"Inference, Serving, Diffusion, Prompt Engineering, PyTorch","OpenAI is hiring a Applied Scientist in Seattle to scale generative ai initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting production customers. Candidates should be comfortable with Inference, Serving, Diffusion and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Generative AI,72.3,1.13,0.23,55.83,-0.51,8.01,88.58,71.63,low,LinkedIn
JOB-100071,2025-02-22T21:00:00,OpenAI,Multimodal Engineer,New York,144788.0,2,"Diffusion, Serving, PyTorch, Prompt Engineering, Inference","OpenAI is hiring a Multimodal Engineer in New York to scale generative ai initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting production customers. Candidates should be comfortable with Diffusion, Serving, PyTorch and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Generative AI,71.51,1.13,0.259,55.34,-1.08,9.96,89.28,73.62,low,LinkedIn
JOB-100072,2025-02-22T20:00:00,OpenAI,Enterprise AI Consultant,San Francisco,147707.0,2,"Snowflake, Governance, Databricks, Azure, Security","OpenAI is hiring a Enterprise AI Consultant in San Francisco to scale enterprise ai initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting production customers. Candidates should be comfortable with Snowflake, Governance, Databricks and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Enterprise AI,71.51,1.13,0.259,55.34,-1.08,9.96,89.28,73.62,low,LinkedIn
JOB-100073,2025-02-22T09:00:00,OpenAI,Enterprise AI Consultant,Seattle,166753.0,4,"Governance, Security, Databricks, Azure, Snowflake","OpenAI is hiring a Enterprise AI Consultant in Seattle to scale enterprise ai initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting regional go-to-market launches. Candidates should be comfortable with Governance, Security, Databricks and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Enterprise AI,71.51,1.13,0.259,55.34,-1.08,9.96,89.28,73.62,low,LinkedIn
JOB-100074,2025-02-23T13:00:00,OpenAI,Applied Scientist,Austin,165116.0,5,"Serving, Prompt Engineering, Diffusion, PyTorch, Inference","OpenAI is hiring a Applied Scientist in Austin to scale generative ai initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting production customers. Candidates should be comfortable with Serving, Prompt Engineering, Diffusion and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,Generative AI,65.98,1.13,0.224,54.79,-0.49,7.85,89.5,72.14,low,LinkedIn
JOB-100075,2025-02-24T09:00:00,OpenAI,Applied Researcher,New York,166934.0,6,"Evaluation, Fine-tuning, Transformers, PyTorch, Tokenization","OpenAI is hiring a Applied Researcher in New York to scale llm initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting internal platform teams. Candidates should be comfortable with Evaluation, Fine-tuning, Transformers and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,LLM,75.72,1.13,0.181,56.58,3.27,7.49,89.39,74.09,low,LinkedIn
JOB-100076,2025-02-24T19:00:00,OpenAI,Applied Scientist,Seattle,166827.0,7,"Python, OpenAI API, LangChain, FastAPI, Tool Calling","OpenAI is hiring a Applied Scientist in Seattle to scale ai agents initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting internal platform teams. Candidates should be comfortable with Python, OpenAI API, LangChain and cross-functional delivery in a fast-moving market.",CMP-001,United States,North America,AI Agents,75.72,1.13,0.181,56.58,3.27,7.49,89.39,74.09,low,LinkedIn
