tweet_id,created_at,username,followers,tech_topic,sentiment,likes,retweets,content,company_id,company,country,region,trend_score,sentiment_score,funding_estimate_musd,hiring_activity_index,hashtags,popularity_growth_pct,volatility_metric,ai_summary,risk_indicator,innovation_score,adoption_score,source_reference
TWT-200055,2025-01-19T21:28:00,model_1602,11171,AI Agents,neutral,3564,907,Cursor keeps showing up in AI Agents discussions as teams focus on GPU capacity. #AIAgents #US #cursor,CMP-013,Cursor,United States,North America,60.27,0.062,179.25,48.22,#AIAgents|#US|#cursor,-1.96,8.18,"Analysts note that ai agents usage patterns on Jan 19, 2025 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,91.54,68.47,https://x.example.com/CMP-013/200055
TWT-200056,2025-01-19T08:14:00,cloud_71490,4414,AI Agents,neutral,3024,938,OpenAI keeps showing up in AI Agents discussions as teams focus on developer adoption. #AIAgents #IN #openai,CMP-001,OpenAI,India,Asia,54.24,0.061,210.73,59.05,#AIAgents|#IN|#openai,4.47,7.96,"OpenAI teams are discussing how ai agents is moving from experimentation into production buying cycles. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,97.27,74.26,https://x.example.com/CMP-001/200056
TWT-200057,2025-01-19T02:23:00,data_70098,11560,AI Agents,neutral,3371,682,OpenAI keeps showing up in AI Agents discussions as teams focus on developer adoption. #AIAgents #FR #openai,CMP-001,OpenAI,France,Europe,56.21,-0.158,181.14,53.98,#AIAgents|#FR|#openai,6.53,10.01,"Analysts note that ai agents usage patterns on Jan 19, 2025 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,94.91,71.83,https://x.example.com/CMP-001/200057
TWT-200058,2025-01-20T10:19:00,vector_58323,31410,AI Agents,positive,4199,1017,AgentForge keeps showing up in AI Agents discussions as teams focus on GPU capacity. #AIAgents #SG #agentforge,CMP-031,AgentForge,Singapore,Asia,62.61,0.485,183.72,52.09,#AIAgents|#SG|#agentforge,6.13,8.25,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,93.46,68.87,https://x.example.com/CMP-031/200058
TWT-200059,2025-01-20T06:27:00,gpu_45674,71588,AI Agents,positive,4378,1548,Cursor keeps showing up in AI Agents discussions as teams focus on governance. #AIAgents #AE #cursor,CMP-013,Cursor,United Arab Emirates,Middle East,57.57,0.25,160.15,51.94,#AIAgents|#AE|#cursor,4.53,9.1,"Cursor teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,97.28,66.99,https://x.example.com/CMP-013/200059
TWT-200060,2025-01-21T14:46:00,gpu_22894,1828,AI Agents,positive,3458,1320,LangChain keeps showing up in AI Agents discussions as teams focus on agent quality. #AIAgents #UK #langchain,CMP-028,LangChain,United Kingdom,Europe,64.26,0.607,188.18,59.54,#AIAgents|#UK|#langchain,-2.24,7.26,"LangChain teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,90.32,70.2,https://x.example.com/CMP-028/200060
TWT-200061,2025-01-21T18:40:00,data_53927,5049,AI Agents,positive,3108,894,Scale AI keeps showing up in AI Agents discussions as teams focus on governance. #AIAgents #CA #scaleai,CMP-009,Scale AI,Canada,North America,56.68,0.318,170.05,47.95,#AIAgents|#CA|#scaleai,2.05,8.47,"Analysts note that ai agents usage patterns on Jan 21, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,98.94,66.1,https://x.example.com/CMP-009/200061
TWT-200062,2025-01-21T04:01:00,ml_78094,33178,AI Agents,neutral,3926,1614,LangChain keeps showing up in AI Agents discussions as teams focus on developer adoption. #AIAgents #JP #langchain,CMP-028,LangChain,Japan,Asia,57.76,0.153,191.58,64.8,#AIAgents|#JP|#langchain,0.19,6.11,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,93.43,71.57,https://x.example.com/CMP-028/200062
TWT-200063,2025-01-22T06:22:00,founder_21873,24922,AI Agents,positive,3758,1068,LangChain keeps showing up in AI Agents discussions as teams focus on governance. #AIAgents #US #langchain,CMP-028,LangChain,United States,North America,63.59,0.514,173.12,55.56,#AIAgents|#US|#langchain,-3.22,9.36,"Analysts note that ai agents usage patterns on Jan 22, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,94.5,65.29,https://x.example.com/CMP-028/200063
TWT-200064,2025-01-22T18:05:00,cloud_58651,2632,AI Agents,neutral,3607,1010,Windsurf keeps showing up in AI Agents discussions as teams focus on developer adoption. #AIAgents #IN #windsurf,CMP-015,Windsurf,India,Asia,56.88,0.164,187.29,61.32,#AIAgents|#IN|#windsurf,-0.33,8.54,"Analysts note that ai agents usage patterns on Jan 22, 2025 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,94.78,73.37,https://x.example.com/CMP-015/200064
TWT-200065,2025-01-22T09:41:00,agent_91535,25591,AI Agents,positive,3884,894,Windsurf keeps showing up in AI Agents discussions as teams focus on agent quality. #AIAgents #UK #windsurf,CMP-015,Windsurf,United Kingdom,Europe,66.48,0.351,185.15,59.66,#AIAgents|#UK|#windsurf,3.46,8.75,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,91.71,69.91,https://x.example.com/CMP-015/200065
TWT-200066,2025-01-22T13:32:00,ml_84965,8745,AI Agents,neutral,3394,953,Scale AI keeps showing up in AI Agents discussions as teams focus on GPU capacity. #AIAgents #DE #scaleai,CMP-009,Scale AI,Germany,Europe,57.35,0.061,175.74,50.41,#AIAgents|#DE|#scaleai,-0.96,7.84,"Analysts note that ai agents usage patterns on Jan 22, 2025 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,94.13,63.49,https://x.example.com/CMP-009/200066
TWT-200067,2025-01-22T04:29:00,cloud_59574,9092,AI Agents,negative,3343,1240,Scale AI keeps showing up in AI Agents discussions as teams focus on cost-efficient deployment. #AIAgents #AE #scaleai,CMP-009,Scale AI,United Arab Emirates,Middle East,59.1,-0.242,172.34,63.84,#AIAgents|#AE|#scaleai,4.36,8.47,"Scale AI teams are discussing how ai agents is moving from experimentation into production buying cycles. Interest is still present, but reliability, cost, and security concerns are slowing near-term expansion for some teams.",low,99.81,70.02,https://x.example.com/CMP-009/200067
TWT-200068,2025-01-23T21:55:00,agent_10783,2726,AI Agents,neutral,3552,1189,LangChain keeps showing up in AI Agents discussions as teams focus on agent quality. #AIAgents #US #langchain,CMP-028,LangChain,United States,North America,62.74,0.042,170.96,48.56,#AIAgents|#US|#langchain,-1.34,9.11,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,90.08,68.82,https://x.example.com/CMP-028/200068
TWT-200069,2025-01-23T13:59:00,agent_27860,1860,AI Agents,positive,3511,1337,Anthropic keeps showing up in AI Agents discussions as teams focus on GPU capacity. #AIAgents #JP #anthropic,CMP-002,Anthropic,Japan,Asia,55.44,0.32,175.97,53.09,#AIAgents|#JP|#anthropic,-5.18,10.99,"Analysts note that ai agents usage patterns on Jan 23, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,94.31,68.96,https://x.example.com/CMP-002/200069
TWT-200070,2025-01-23T08:09:00,vector_15626,22372,AI Agents,neutral,3659,1255,Anthropic keeps showing up in AI Agents discussions as teams focus on agent quality. #AIAgents #JP #anthropic,CMP-002,Anthropic,Japan,Asia,55.44,0.101,180.56,57.31,#AIAgents|#JP|#anthropic,-5.18,10.99,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,94.31,68.96,https://x.example.com/CMP-002/200070
TWT-200071,2025-01-24T09:33:00,cloud_60757,8843,AI Agents,positive,3433,1146,Scale AI keeps showing up in AI Agents discussions as teams focus on GPU capacity. #AIAgents #US #scaleai,CMP-009,Scale AI,United States,North America,61.69,0.375,181.66,56.97,#AIAgents|#US|#scaleai,-1.68,8.54,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,93.75,65.72,https://x.example.com/CMP-009/200071
TWT-200072,2025-01-24T04:48:00,agent_70259,5969,AI Agents,neutral,3482,1508,Replit keeps showing up in AI Agents discussions as teams focus on governance. #AIAgents #UK #replit,CMP-014,Replit,United Kingdom,Europe,65.03,-0.009,175.73,49.76,#AIAgents|#UK|#replit,1.42,9.51,"Replit teams are discussing how ai agents is moving from experimentation into production buying cycles. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,94.15,69.67,https://x.example.com/CMP-014/200072
TWT-200073,2025-01-24T13:45:00,model_29464,3312,AI Agents,positive,3505,1221,Scale AI keeps showing up in AI Agents discussions as teams focus on cost-efficient deployment. #AIAgents #SG #scaleai,CMP-009,Scale AI,Singapore,Asia,62.26,0.395,176.72,49.81,#AIAgents|#SG|#scaleai,-5.22,8.4,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,96.45,70.09,https://x.example.com/CMP-009/200073
TWT-200074,2025-01-24T20:01:00,infra_20715,22623,AI Agents,negative,3325,678,Anthropic keeps showing up in AI Agents discussions as teams focus on cost-efficient deployment. #AIAgents #JP #anthropic,CMP-002,Anthropic,Japan,Asia,58.88,-0.232,173.17,50.43,#AIAgents|#JP|#anthropic,6.19,12.03,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Interest is still present, but reliability, cost, and security concerns are slowing near-term expansion for some teams.",moderate,96.37,66.61,https://x.example.com/CMP-002/200074
TWT-200075,2025-01-25T02:04:00,ml_386,42837,AI Agents,positive,3808,1174,Replit keeps showing up in AI Agents discussions as teams focus on developer adoption. #AIAgents #IN #replit,CMP-014,Replit,India,Asia,56.11,0.269,176.31,64.62,#AIAgents|#IN|#replit,0.38,7.8,"Replit teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,95.23,70.19,https://x.example.com/CMP-014/200075
TWT-200076,2025-01-25T20:39:00,ml_73210,16861,AI Agents,neutral,3478,1340,Scale AI keeps showing up in AI Agents discussions as teams focus on agent quality. #AIAgents #AE #scaleai,CMP-009,Scale AI,United Arab Emirates,Middle East,55.58,0.075,162.28,49.82,#AIAgents|#AE|#scaleai,-3.95,7.62,"Analysts note that ai agents usage patterns on Jan 25, 2025 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,92.19,62.74,https://x.example.com/CMP-009/200076
TWT-200077,2025-01-25T06:01:00,cloud_3130,12570,AI Agents,positive,3670,863,AgentForge keeps showing up in AI Agents discussions as teams focus on GPU capacity. #AIAgents #JP #agentforge,CMP-031,AgentForge,Japan,Asia,56.06,0.749,164.06,52.65,#AIAgents|#JP|#agentforge,-4.79,8.67,"AgentForge teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,95.34,68.08,https://x.example.com/CMP-031/200077
TWT-200078,2025-01-26T19:13:00,founder_24331,32518,AI Agents,positive,3974,1730,Scale AI keeps showing up in AI Agents discussions as teams focus on agent quality. #AIAgents #US #scaleai,CMP-009,Scale AI,United States,North America,59.48,0.31,182.44,53.98,#AIAgents|#US|#scaleai,-3.26,9.64,"Scale AI teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,89.5,71.18,https://x.example.com/CMP-009/200078
TWT-200079,2025-01-26T02:29:00,agent_52525,12246,AI Agents,neutral,4050,1522,LangChain keeps showing up in AI Agents discussions as teams focus on developer adoption. #AIAgents #SG #langchain,CMP-028,LangChain,Singapore,Asia,61.23,-0.036,177.19,47.16,#AIAgents|#SG|#langchain,2.31,6.62,"LangChain teams are discussing how ai agents is moving from experimentation into production buying cycles. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,96.15,65.85,https://x.example.com/CMP-028/200079
